transaction_id,category,subcategory,region,season,unit_cost,unit_price,quantity_sold,inventory_days,revenue,cost,profit,profit_margin_pct
TXN104662,Grocery,Beverages,Central,Monsoon,480.27,488.28,17,18.0,8300.76,8164.59,136.17,1.64
TXN104663,Grocery,Snacks,North,Festive,191.5,200.21,14,9.0,2802.94,2681.0,121.94,4.35
TXN104664,Beauty & Personal Care,Makeup,East,Winter,35.91,45.21,11,36.0,497.31,395.01,102.3,20.57
TXN104665,Apparel,Footwear,South,Summer,323.67,375.57,9,89.0,3380.13,2913.03,467.1,13.82
TXN104666,Beauty & Personal Care,Skincare,Central,Winter,150.79,175.88,5,42.0,879.4,753.95,125.45,14.27
TXN104667,Home & Kitchen,Appliances,East,Monsoon,26.53,28.58,12,88.0,342.96,318.36,24.6,7.17
TXN104668,Apparel,Kids Wear,Central,Summer,408.57,494.78,7,95.0,3463.46,2859.99,603.47,17.42
TXN104669,Grocery,Beverages,Central,Festive,484.05,453.31,17,13.0,7706.27,8228.85,-522.58,-6.78
TXN104670,Electronics,Cameras,Central,Winter,679.39,721.26,7,32.0,5048.82,4755.73,293.09,5.81
TXN104671,Home & Kitchen,Storage,West,Winter,290.51,366.36,4,77.0,1465.44,1162.04,303.4,20.7
TXN104672,Home & Kitchen,Storage,North,Spring,57.74,62.33,6,86.0,373.98,346.44,27.54,7.36
TXN104673,Electronics,Laptops,West,Winter,1119.37,1090.89,7,67.0,7636.23,7835.59,-199.36,-2.61
TXN104674,Home & Kitchen,Decor,East,Summer,405.63,464.44,10,86.0,4644.4,4056.3,588.1,12.66
TXN104675,Electronics,Laptops,West,Festive,2549.23,2822.87,6,40.0,16937.22,15295.38,1641.84,9.69
TXN104676,Electronics,Cameras,West,Summer,2433.35,2741.76,10,38.0,27417.6,24333.5,3084.1,11.25
TXN104677,Beauty & Personal Care,Skincare,West,Spring,259.77,326.51,7,38.0,2285.57,1818.39,467.18,20.44
TXN104678,Apparel,Winter Wear,South,Winter,493.5,610.6,9,50.0,5495.4,4441.5,1053.9,19.18
TXN104679,Apparel,Men's Wear,West,Summer,116.03,149.48,7,41.0,1046.36,812.21,234.15,22.38
TXN104680,Home & Kitchen,Storage,North,Winter,266.55,304.7,6,86.0,1828.2,1599.3,228.9,12.52
TXN104681,Beauty & Personal Care,Haircare,East,Summer,486.44,632.64,9,47.0,5693.76,4377.96,1315.8,23.11
TXN104682,Beauty & Personal Care,Skincare,East,Winter,169.55,222.51,9,28.0,2002.59,1525.95,476.64,23.8
TXN104683,Apparel,Winter Wear,South,Summer,329.8,441.57,8,46.0,3532.56,2638.4,894.16,25.31
TXN104684,Apparel,Men's Wear,West,Spring,111.14,135.64,6,74.0,813.84,666.84,147.0,18.06
TXN104685,Electronics,Smartphones,West,Spring,1513.21,1608.04,8,32.0,12864.32,12105.68,758.64,5.9
TXN104686,Home & Kitchen,Cookware,South,Monsoon,35.31,41.64,8,60.0,333.12,282.48,50.64,15.2
TXN104687,Apparel,Women's Wear,South,Summer,263.91,353.34,7,38.0,2473.38,1847.37,626.01,25.31
TXN104688,Electronics,Accessories,East,Festive,298.95,280.83,5,50.0,1404.15,1494.75,-90.6,-6.45
TXN104689,Apparel,Kids Wear,East,Monsoon,229.88,246.52,6,113.0,1479.12,1379.28,99.84,6.75
TXN104690,Beauty & Personal Care,Haircare,North,Monsoon,20.16,25.08,6,48.0,150.48,120.96,29.52,19.62
TXN104691,Electronics,Headphones,West,Monsoon,1267.68,1356.21,7,52.0,9493.47,8873.76,619.71,6.53
TXN104692,Grocery,Snacks,South,Winter,359.53,383.5,23,9.0,8820.5,8269.19,551.31,6.25
TXN104693,Apparel,Winter Wear,Central,Summer,396.26,490.55,9,99.0,4414.95,3566.34,848.61,19.22
TXN104694,Apparel,Men's Wear,West,Winter,10.54,12.68,9,81.0,114.12,94.86,19.26,16.88
TXN104695,Grocery,Snacks,Central,Summer,448.36,487.94,13,11.0,6343.22,5828.68,514.54,8.11
TXN104696,Apparel,Winter Wear,North,Winter,393.84,456.83,10,109.0,4568.3,3938.4,629.9,13.79
TXN104697,Electronics,Headphones,East,Winter,496.72,558.67,10,38.0,5586.7,4967.2,619.5,11.09
TXN104698,Home & Kitchen,Furniture,South,Festive,67.91,79.09,6,53.0,474.54,407.46,67.08,14.14
TXN104699,Home & Kitchen,Decor,South,Winter,104.95,120.67,11,92.0,1327.37,1154.45,172.92,13.03
TXN104700,Apparel,Winter Wear,North,Winter,220.29,256.06,6,77.0,1536.36,1321.74,214.62,13.97
TXN104701,Apparel,Kids Wear,South,Summer,400.75,473.26,9,,4259.34,3606.75,652.59,15.32
TXN104702,Home & Kitchen,Storage,North,Summer,426.55,492.58,9,86.0,4433.22,3838.95,594.27,13.4
TXN104703,Apparel,Women's Wear,South,Winter,419.05,503.14,8,61.0,4025.12,3352.4,672.72,16.71
TXN104704,Beauty & Personal Care,Makeup,East,Monsoon,428.23,599.03,6,26.0,3594.18,2569.38,1024.8,28.51
TXN104705,Grocery,Staples,West,Monsoon,288.49,275.47,21,16.0,5784.87,6058.29,-273.42,-4.73
TXN104706,Apparel,Kids Wear,East,Winter,228.75,301.29,7,57.0,2109.03,1601.25,507.78,24.08
TXN104707,Beauty & Personal Care,Makeup,East,Summer,384.08,480.42,9,21.0,4323.78,3456.72,867.06,20.05
TXN104708,Home & Kitchen,Appliances,Central,Festive,152.1,181.77,5,49.0,908.85,760.5,148.35,16.32
TXN104709,Home & Kitchen,Furniture,North,Summer,447.97,495.35,5,78.0,2476.75,2239.85,236.9,9.56
TXN104710,Beauty & Personal Care,Skincare,Central,Festive,386.57,446.9,8,46.0,3575.2,3092.56,482.64,13.5
TXN104711,Grocery,Snacks,West,Monsoon,403.15,411.75,16,14.0,6588.0,6450.4,137.6,2.09
TXN104712,Electronics,Accessories,East,Spring,1908.63,2163.64,6,41.0,12981.84,11451.78,1530.06,11.79
TXN104713,Apparel,Winter Wear,East,Festive,117.34,150.15,6,52.0,900.9,704.04,196.86,21.85
TXN104714,Grocery,Frozen Foods,Central,Festive,122.09,110.34,19,13.0,2096.46,2319.71,-223.25,-10.65
TXN104715,Beauty & Personal Care,Makeup,Central,Spring,372.49,471.62,8,44.0,3772.96,2979.92,793.04,21.02
TXN104716,Electronics,Laptops,North,Winter,376.94,401.46,6,36.0,2408.76,2261.64,147.12,6.11
TXN104717,Electronics,Headphones,South,Festive,1639.63,1700.49,6,46.0,10202.94,9837.78,365.16,3.58
TXN104718,Grocery,Beverages,Central,Winter,71.54,70.09,8,16.0,560.72,572.32,-11.6,-2.07
TXN104719,Electronics,Headphones,South,Winter,81.21,89.36,6,37.0,536.16,487.26,48.9,9.12
TXN104720,Beauty & Personal Care,Fragrances,North,Summer,294.5,371.09,4,46.0,1484.36,1178.0,306.36,20.64
TXN104721,Apparel,Men's Wear,South,Spring,201.61,235.64,11,91.0,2592.04,2217.71,374.33,14.44
TXN104722,Apparel,Footwear,West,Summer,414.09,508.48,3,74.0,1525.44,1242.27,283.17,18.56
TXN104723,Electronics,Laptops,East,Monsoon,2070.37,2265.82,11,39.0,24924.02,22774.07,2149.95,8.63
TXN104724,Home & Kitchen,Storage,South,Spring,359.82,413.09,15,90.0,6196.35,5397.3,799.05,12.9
TXN104725,Grocery,Frozen Foods,Central,Festive,416.49,441.65,16,13.0,7066.4,6663.84,402.56,5.7
TXN104726,Beauty & Personal Care,Makeup,East,Monsoon,55.37,76.83,10,37.0,768.3,553.7,214.6,27.93
TXN104727,Home & Kitchen,Cookware,South,Monsoon,452.86,553.76,5,90.0,2768.8,2264.3,504.5,18.22
TXN104728,Apparel,Winter Wear,East,Spring,456.27,575.83,8,67.0,4606.64,3650.16,956.48,20.76
TXN104729,Apparel,Footwear,West,Spring,84.83,112.25,5,66.0,561.25,424.15,137.1,24.43
TXN104730,Beauty & Personal Care,Skincare,North,Winter,280.71,371.16,5,50.0,1855.8,1403.55,452.25,24.37
TXN104731,Home & Kitchen,Cookware,Central,Spring,26.12,31.63,5,76.0,158.15,130.6,27.55,17.42
TXN104732,Grocery,Beverages,,Festive,212.17,223.08,15,5.0,3346.2,3182.55,163.65,4.89
TXN104733,Electronics,Accessories,Central,Summer,2200.33,2423.79,7,64.0,16966.53,15402.31,1564.22,9.22
TXN104734,Home & Kitchen,Decor,South,Festive,184.53,236.12,7,44.0,1652.84,1291.71,361.13,21.85
TXN104735,Home & Kitchen,Storage,East,Winter,257.67,305.7,6,52.0,1834.2,1546.02,288.18,15.71
TXN104736,Home & Kitchen,Appliances,Central,Winter,122.79,135.46,6,89.0,812.76,736.74,76.02,9.35
TXN104737,Beauty & Personal Care,Makeup,East,Summer,224.73,274.29,6,20.0,1645.74,1348.38,297.36,18.07
TXN104738,Grocery,Dairy,West,Spring,246.51,252.29,16,17.0,4036.64,3944.16,92.48,2.29
TXN104739,Grocery,Frozen Foods,South,Monsoon,412.36,413.54,14,19.0,5789.56,5773.04,16.52,0.29
TXN104740,Home & Kitchen,Storage,Central,Festive,80.12,95.05,5,47.0,475.25,400.6,74.65,15.71
TXN104741,Grocery,Dairy,Central,Winter,462.85,483.57,15,6.0,7253.55,6942.75,310.8,4.28
TXN104742,Grocery,Staples,North,Spring,19.26,20.18,21,5.0,423.78,404.46,19.32,4.56
TXN104743,Home & Kitchen,Furniture,East,Winter,85.12,100.68,8,84.0,805.44,680.96,124.48,15.45
TXN104744,Electronics,Headphones,East,Monsoon,492.98,485.32,4,55.0,1941.28,1971.92,-30.64,-1.58
TXN104745,Electronics,Headphones,East,Summer,941.32,1066.68,8,27.0,8533.44,7530.56,1002.88,11.75
TXN104746,Apparel,Winter Wear,Central,Winter,20.86,26.53,6,74.0,159.18,125.16,34.02,21.37
TXN104747,Electronics,Accessories,West,Spring,2339.87,2488.74,6,39.0,14932.44,14039.22,893.22,5.98
TXN104748,Home & Kitchen,Decor,South,Monsoon,87.54,97.82,7,76.0,684.74,612.78,71.96,10.51
TXN104749,Apparel,Women's Wear,East,Festive,188.75,201.53,6,99.0,1209.18,1132.5,76.68,6.34
TXN104750,Electronics,Laptops,South,Winter,2961.92,3167.57,4,69.0,12670.28,11847.68,822.6,6.49
TXN104751,Beauty & Personal Care,Skincare,West,Spring,94.3,107.97,10,43.0,1079.7,943.0,136.7,12.66
TXN104752,Home & Kitchen,Decor,West,Summer,342.58,417.77,10,42.0,4177.7,3425.8,751.9,18.0
TXN104753,Electronics,Smartphones,West,Summer,1926.91,1934.03,8,48.0,15472.24,15415.28,56.96,0.37
TXN104754,Apparel,Women's Wear,East,Summer,472.63,559.22,5,65.0,2796.1,2363.15,432.95,15.48
TXN104755,Beauty & Personal Care,Skincare,West,Summer,480.18,601.85,5,52.0,3009.25,2400.9,608.35,20.22
TXN104756,Home & Kitchen,Cookware,South,Festive,414.44,474.45,4,78.0,1897.8,1657.76,240.04,12.65
TXN104757,Grocery,Dairy,North,Spring,357.89,354.75,11,17.0,3902.25,3936.79,-34.54,-0.89
TXN104758,Grocery,Snacks,West,Summer,448.53,413.37,14,19.0,5787.18,6279.42,-492.24,-8.51
TXN104759,Electronics,Laptops,South,Spring,2007.1,2148.03,7,34.0,15036.21,14049.7,986.51,6.56
TXN104760,Beauty & Personal Care,Skincare,East,Monsoon,173.28,233.86,8,39.0,1870.88,1386.24,484.64,25.9
TXN104761,Grocery,Staples,South,Spring,121.44,129.75,17,12.0,2205.75,2064.48,141.27,6.4
TXN104762,Grocery,Frozen Foods,South,Monsoon,497.61,531.46,15,8.0,7971.9,7464.15,507.75,6.37
TXN104763,Home & Kitchen,Cookware,East,Festive,147.56,151.0,9,86.0,1359.0,1328.04,30.96,2.28
TXN104764,Grocery,Staples,South,Spring,383.35,378.18,11,17.0,4159.98,4216.85,-56.87,-1.37
TXN104765,Beauty & Personal Care,Makeup,West,Spring,453.87,606.31,6,22.0,3637.86,2723.22,914.64,25.14
TXN104766,Beauty & Personal Care,Grooming,West,Monsoon,188.47,258.16,6,22.0,1548.96,1130.82,418.14,26.99
TXN104767,Apparel,Women's Wear,North,Summer,59.2,67.76,5,112.0,338.8,296.0,42.8,12.63
TXN104768,Home & Kitchen,Appliances,North,Monsoon,115.53,128.56,12,87.0,1542.72,1386.36,156.36,10.14
TXN104769,Beauty & Personal Care,Skincare,North,Winter,459.12,574.04,6,42.0,3444.24,2754.72,689.52,20.02
TXN104770,Beauty & Personal Care,Makeup,North,Winter,39.74,52.1,9,48.0,468.9,357.66,111.24,23.72
TXN104771,Electronics,Accessories,East,Summer,2563.45,2539.49,4,51.0,10157.96,10253.8,-95.84,-0.94
TXN104772,Home & Kitchen,Decor,East,Summer,19.57,24.55,10,67.0,245.5,195.7,49.8,20.29
TXN104773,Apparel,Kids Wear,West,Summer,91.26,120.65,7,38.0,844.55,638.82,205.73,24.36
TXN104774,Apparel,Kids Wear,Central,Spring,62.06,77.15,8,67.0,617.2,496.48,120.72,19.56
TXN104775,Beauty & Personal Care,Makeup,Central,Festive,411.98,504.76,4,58.0,2019.04,1647.92,371.12,18.38
TXN104776,Electronics,Accessories,Central,Winter,276.11,268.92,9,67.0,2420.28,2484.99,-64.71,-2.67
TXN104777,Grocery,Dairy,South,Summer,38.44,35.83,12,12.0,429.96,461.28,-31.32,-7.28
TXN104778,Beauty & Personal Care,Grooming,South,Spring,466.69,650.02,2,40.0,1300.04,933.38,366.66,28.2
TXN104779,Electronics,Smartphones,West,Summer,1079.72,1049.87,13,61.0,13648.31,14036.36,-388.05,-2.84
TXN104780,Grocery,Dairy,South,Summer,456.32,497.6,14,6.0,6966.4,6388.48,577.92,8.3
TXN104781,Electronics,Laptops,Central,Monsoon,1247.36,1274.39,7,59.0,8920.73,8731.52,189.21,2.12
TXN104782,Grocery,Dairy,North,Monsoon,367.19,398.33,20,4.0,7966.6,7343.8,622.8,7.82
TXN104783,Grocery,Frozen Foods,North,Winter,279.63,302.92,11,5.0,3332.12,3075.93,256.19,7.69
TXN104784,Apparel,Winter Wear,West,Monsoon,58.87,79.08,9,49.0,711.72,529.83,181.89,25.56
TXN104785,Grocery,Dairy,West,Festive,160.74,175.63,22,3.0,3863.86,3536.28,327.58,8.48
TXN104786,Apparel,Winter Wear,East,Winter,396.64,416.04,5,80.0,2080.2,1983.2,97.0,4.66
TXN104787,Beauty & Personal Care,Fragrances,West,Summer,210.34,233.46,2,50.0,466.92,420.68,46.24,9.9
TXN104788,Home & Kitchen,Storage,West,Winter,437.41,536.08,9,45.0,4824.72,3936.69,888.03,18.41
TXN104789,Grocery,Beverages,West,Summer,317.52,306.56,14,14.0,4291.84,4445.28,-153.44,-3.58
TXN104790,Electronics,Accessories,West,Spring,2553.65,2893.11,5,39.0,14465.55,12768.25,1697.3,11.73
TXN104791,Apparel,Women's Wear,West,Spring,405.72,540.12,11,48.0,5941.32,4462.92,1478.4,24.88
TXN104792,Home & Kitchen,Cookware,North,Winter,35.25,41.84,6,90.0,251.04,211.5,39.54,15.75
TXN104793,Beauty & Personal Care,Fragrances,South,Winter,288.9,363.22,9,47.0,3268.98,2600.1,668.88,20.46
TXN104794,Electronics,Cameras,Central,Festive,1237.02,1285.66,9,40.0,11570.94,11133.18,437.76,3.78
TXN104795,Apparel,Winter Wear,North,Monsoon,97.3,124.9,5,85.0,624.5,486.5,138.0,22.1
TXN104796,Grocery,Frozen Foods,North,Spring,400.67,432.67,13,3.0,5624.71,5208.71,416.0,7.4
TXN104797,Home & Kitchen,Cookware,North,Summer,293.07,310.18,7,77.0,2171.26,2051.49,119.77,5.52
TXN104798,Electronics,Smartphones,North,Festive,2250.19,2387.11,6,45.0,14322.66,13501.14,821.52,5.74
TXN104799,Home & Kitchen,Appliances,South,Monsoon,448.25,573.35,6,,3440.1,2689.5,750.6,21.82
TXN104800,Electronics,Headphones,Central,Festive,2392.5,2497.4,4,28.0,9989.6,9570.0,419.6,4.2
TXN104801,Apparel,Footwear,East,Festive,316.92,367.39,4,76.0,1469.56,1267.68,201.88,13.74
TXN104802,Electronics,Smartphones,South,Spring,522.15,524.78,7,60.0,3673.46,3655.05,18.41,0.5
TXN104803,Apparel,Men's Wear,North,Summer,440.8,528.33,9,75.0,4754.97,3967.2,787.77,16.57
TXN104804,Apparel,Men's Wear,South,Festive,485.82,611.02,7,113.0,4277.14,3400.74,876.4,20.49
TXN104805,Home & Kitchen,Storage,North,Winter,137.16,148.54,12,96.0,1782.48,1645.92,136.56,7.66
TXN104806,Electronics,Headphones,North,Spring,1475.15,1640.64,8,42.0,13125.12,11801.2,1323.92,10.09
TXN104807,Electronics,Cameras,South,Winter,654.43,719.35,4,38.0,2877.4,2617.72,259.68,9.02
TXN104808,Home & Kitchen,Storage,East,Winter,43.51,50.56,9,52.0,455.04,391.59,63.45,13.94
TXN104809,Grocery,Frozen Foods,South,Monsoon,95.56,99.53,16,11.0,1592.48,1528.96,63.52,3.99
TXN104810,Grocery,Dairy,East,Spring,309.45,288.75,10,12.0,2887.5,3094.5,-207.0,-7.17
TXN104811,Grocery,Frozen Foods,Central,Spring,80.48,83.52,17,18.0,1419.84,1368.16,51.68,3.64
TXN104812,Home & Kitchen,Decor,South,Festive,388.45,399.05,6,80.0,2394.3,2330.7,63.6,2.66
TXN104813,Electronics,Cameras,South,Summer,1052.06,1162.93,10,67.0,11629.3,10520.6,1108.7,9.53
TXN104814,Apparel,Footwear,West,Summer,157.67,187.67,8,107.0,1501.36,1261.36,240.0,15.99
TXN104815,Grocery,Beverages,West,Festive,216.37,237.31,13,9.0,3085.03,2812.81,272.22,8.82
TXN104816,Beauty & Personal Care,Haircare,South,Spring,149.44,202.75,5,33.0,1013.75,747.2,266.55,26.29
TXN104817,Home & Kitchen,Decor,North,Monsoon,480.85,549.87,9,96.0,4948.83,4327.65,621.18,12.55
TXN104818,Home & Kitchen,Storage,Central,Monsoon,359.66,392.42,4,89.0,1569.68,1438.64,131.04,8.35
TXN104819,Beauty & Personal Care,Haircare,North,Winter,239.46,327.77,2,27.0,655.54,478.92,176.62,26.94
TXN104820,Apparel,Men's Wear,East,Winter,464.07,584.59,9,50.0,5261.31,4176.63,1084.68,20.62
TXN104821,Home & Kitchen,Cookware,North,Winter,145.9,151.61,5,92.0,758.05,729.5,28.55,3.77
TXN104822,Apparel,Women's Wear,North,Summer,353.75,457.31,8,49.0,3658.48,2830.0,828.48,22.65
TXN104823,Home & Kitchen,Appliances,North,Winter,49.19,57.7,7,90.0,403.9,344.33,59.57,14.75
TXN104824,Home & Kitchen,Appliances,West,Festive,100.79,111.98,9,92.0,1007.82,907.11,100.71,9.99
TXN104825,Electronics,Smartphones,West,Winter,2510.52,2446.73,11,67.0,26914.03,27615.72,-701.69,-2.61
TXN104826,Beauty & Personal Care,Skincare,South,Monsoon,166.61,217.26,8,23.0,1738.08,1332.88,405.2,23.31
TXN104827,Electronics,Accessories,Central,Monsoon,177.42,196.35,4,53.0,785.4,709.68,75.72,9.64
TXN104828,Home & Kitchen,Storage,South,Summer,379.49,436.61,8,42.0,3492.88,3035.92,456.96,13.08
TXN104829,Grocery,Frozen Foods,Central,Spring,130.08,129.54,17,12.0,2202.18,2211.36,-9.18,-0.42
TXN104830,Grocery,Staples,South,Spring,459.96,486.65,19,5.0,9246.35,8739.24,507.11,5.48
TXN104831,Beauty & Personal Care,Fragrances,East,Spring,287.95,363.04,6,26.0,2178.24,1727.7,450.54,20.68
TXN104832,Electronics,Smartphones,West,Spring,1340.72,1435.11,6,31.0,8610.66,8044.32,566.34,6.58
TXN104833,Apparel,Men's Wear,Central,Monsoon,156.1,184.51,5,112.0,922.55,780.5,142.05,15.4
TXN104834,Apparel,Men's Wear,Central,Monsoon,486.75,594.14,9,108.0,5347.26,4380.75,966.51,18.07
TXN104835,Grocery,Frozen Foods,West,Festive,445.85,482.44,17,3.0,8201.48,7579.45,622.03,7.58
TXN104836,Beauty & Personal Care,Haircare,West,Summer,36.99,49.34,6,30.0,296.04,221.94,74.1,25.03
TXN104837,Grocery,Beverages,West,Monsoon,150.48,161.23,14,19.0,2257.22,2106.72,150.5,6.67
TXN104838,Electronics,Laptops,South,Festive,2187.93,2290.77,6,46.0,13744.62,13127.58,617.04,4.49
TXN104839,Home & Kitchen,Cookware,Central,Spring,127.91,132.01,2,83.0,264.02,255.82,8.2,3.11
TXN104840,Beauty & Personal Care,Skincare,East,Monsoon,264.98,345.81,4,31.0,1383.24,1059.92,323.32,23.37
TXN104841,Electronics,Laptops,West,Winter,970.1,1043.05,3,38.0,3129.15,2910.3,218.85,6.99
TXN104842,Beauty & Personal Care,Skincare,East,Winter,372.4,428.88,13,56.0,5575.44,4841.2,734.24,13.17
TXN104843,Apparel,Men's Wear,Central,Festive,23.03,27.36,8,90.0,218.88,184.24,34.64,15.83
TXN104844,Apparel,Women's Wear,West,Winter,416.48,483.7,7,92.0,3385.9,2915.36,470.54,13.9
TXN104845,Apparel,Winter Wear,East,Monsoon,301.14,376.1,10,77.0,3761.0,3011.4,749.6,19.93
TXN104846,Apparel,Kids Wear,East,Monsoon,259.01,339.0,6,70.0,2034.0,1554.06,479.94,23.6
TXN104847,Home & Kitchen,Cookware,South,Winter,278.42,353.35,8,70.0,2826.8,2227.36,599.44,21.21
TXN104848,Grocery,Dairy,North,Spring,47.84,52.43,22,6.0,1153.46,1052.48,100.98,8.75
TXN104849,Apparel,Kids Wear,Central,Spring,357.05,455.68,5,66.0,2278.4,1785.25,493.15,21.64
TXN104850,Home & Kitchen,Cookware,West,Festive,174.4,189.94,6,91.0,1139.64,1046.4,93.24,8.18
TXN104851,Electronics,Headphones,Central,Festive,1422.55,1513.04,9,47.0,13617.36,12802.95,814.41,5.98
TXN104852,Home & Kitchen,Furniture,Central,Monsoon,398.52,427.62,5,79.0,2138.1,1992.6,145.5,6.81
TXN104853,Beauty & Personal Care,Skincare,South,Festive,357.46,455.32,12,22.0,5463.84,4289.52,1174.32,21.49
TXN104854,Beauty & Personal Care,Skincare,South,Monsoon,112.6,143.71,4,41.0,574.84,450.4,124.44,21.65
TXN104855,Grocery,Frozen Foods,North,Monsoon,468.31,494.35,10,5.0,4943.5,4683.1,260.4,5.27
TXN104856,Beauty & Personal Care,Grooming,South,Winter,308.61,382.93,8,39.0,3063.44,2468.88,594.56,19.41
TXN104857,Grocery,Snacks,South,Summer,284.09,300.74,21,5.0,6315.54,5965.89,349.65,5.54
TXN104858,Beauty & Personal Care,Haircare,West,Festive,239.37,340.57,9,33.0,3065.13,2154.33,910.8,29.71
TXN104859,Apparel,Footwear,West,Monsoon,318.31,418.36,6,54.0,2510.16,1909.86,600.3,23.91
TXN104860,Beauty & Personal Care,Grooming,West,Spring,293.57,350.71,5,47.0,1753.55,1467.85,285.7,16.29
TXN104861,Home & Kitchen,Appliances,West,Spring,78.76,98.53,6,44.0,591.18,472.56,118.62,20.06
TXN104862,Electronics,Accessories,West,Monsoon,832.52,927.96,8,46.0,7423.68,6660.16,763.52,10.28
TXN104863,Apparel,Kids Wear,East,Summer,344.04,426.19,9,88.0,3835.71,3096.36,739.35,19.28
TXN104864,Home & Kitchen,Storage,South,Festive,357.58,457.7,5,55.0,2288.5,1787.9,500.6,21.87
TXN104865,Electronics,Laptops,West,Festive,1225.24,1360.38,8,29.0,10883.04,9801.92,1081.12,9.93
TXN104866,Electronics,Cameras,South,Festive,598.65,562.84,4,53.0,2251.36,2394.6,-143.24,-6.36
TXN104867,Home & Kitchen,Appliances,West,Summer,291.4,362.74,6,51.0,2176.44,1748.4,428.04,19.67
TXN104868,Apparel,Men's Wear,East,Spring,266.18,348.06,10,74.0,3480.6,2661.8,818.8,23.52
TXN104869,Apparel,Women's Wear,South,Winter,197.5,239.73,5,114.0,1198.65,987.5,211.15,17.62
TXN104870,Beauty & Personal Care,Makeup,South,Monsoon,352.2,458.6,5,32.0,2293.0,1761.0,532.0,23.2
TXN104871,Electronics,Cameras,East,Summer,2206.77,2340.59,9,44.0,21065.31,19860.93,1204.38,5.72
TXN104872,Electronics,Accessories,East,Monsoon,2630.29,2945.66,6,32.0,17673.96,15781.74,1892.22,10.71
TXN104873,Grocery,Dairy,North,Festive,119.82,130.9,17,7.0,2225.3,2036.94,188.36,8.46
TXN104874,Apparel,Footwear,West,Monsoon,476.97,560.07,6,96.0,3360.42,2861.82,498.6,14.84
TXN104875,Beauty & Personal Care,Skincare,North,Spring,358.94,475.62,7,23.0,3329.34,2512.58,816.76,24.53
TXN104876,Apparel,Winter Wear,Central,Summer,201.35,238.96,7,109.0,1672.72,1409.45,263.27,15.74
TXN104877,Electronics,Laptops,Central,Spring,152.34,166.57,7,33.0,1165.99,1066.38,99.61,8.54
TXN104878,Grocery,Beverages,West,Summer,115.5,120.73,19,19.0,2293.87,2194.5,99.37,4.33
TXN104879,Apparel,Footwear,North,Festive,155.82,204.27,6,64.0,1225.62,934.92,290.7,23.72
TXN104880,Home & Kitchen,Cookware,East,Spring,464.92,559.17,8,85.0,4473.36,3719.36,754.0,16.86
TXN104881,Home & Kitchen,Storage,West,Summer,108.67,125.11,10,51.0,1251.1,1086.7,164.4,13.14
TXN104882,Grocery,Staples,North,Winter,80.31,75.27,11,12.0,827.97,883.41,-55.44,-6.7
TXN104883,Grocery,Frozen Foods,West,Festive,158.69,169.66,17,6.0,2884.22,2697.73,186.49,6.47
TXN104884,Apparel,Men's Wear,East,Summer,213.0,270.75,6,56.0,1624.5,1278.0,346.5,21.33
TXN104885,Home & Kitchen,Cookware,North,Festive,169.83,199.76,6,86.0,1198.56,1018.98,179.58,14.98
TXN104886,Apparel,Winter Wear,North,Summer,310.67,357.86,7,80.0,2505.02,2174.69,330.33,13.19
TXN104887,Home & Kitchen,Appliances,Central,Winter,464.2,493.96,7,71.0,3457.72,3249.4,208.32,6.02
TXN104888,Beauty & Personal Care,Skincare,Central,Winter,429.81,576.42,8,23.0,4611.36,3438.48,1172.88,25.43
TXN104889,Beauty & Personal Care,Grooming,North,Winter,281.99,370.63,7,54.0,2594.41,1973.93,620.48,23.92
TXN104890,Grocery,Staples,West,Monsoon,389.82,410.37,14,6.0,5745.18,5457.48,287.7,5.01
TXN104891,Grocery,Frozen Foods,Central,Monsoon,477.44,524.0,16,4.0,8384.0,7639.04,744.96,8.89
TXN104892,Apparel,Men's Wear,South,Festive,327.36,405.48,6,59.0,2432.88,1964.16,468.72,19.27
TXN104893,Electronics,Cameras,North,Festive,1460.56,1523.58,11,66.0,16759.38,16066.16,693.22,4.14
TXN104894,Beauty & Personal Care,Haircare,East,Summer,452.57,550.63,9,42.0,4955.67,4073.13,882.54,17.81
TXN104895,Beauty & Personal Care,Makeup,North,Spring,424.62,584.37,6,33.0,3506.22,2547.72,958.5,27.34
TXN104896,Apparel,Men's Wear,Central,Spring,191.59,236.39,10,98.0,2363.9,1915.9,448.0,18.95
TXN104897,Home & Kitchen,Appliances,East,Summer,320.04,329.35,3,99.0,988.05,960.12,27.93,2.83
TXN104898,Apparel,Winter Wear,Central,Festive,427.19,576.83,13,74.0,7498.79,5553.47,1945.32,25.94
TXN104899,Apparel,Footwear,Central,Monsoon,260.68,309.12,9,49.0,2782.08,2346.12,435.96,15.67
TXN104900,Electronics,Smartphones,North,Spring,1387.67,1366.69,7,49.0,9566.83,9713.69,-146.86,-1.54
TXN104901,Apparel,Men's Wear,West,Monsoon,288.34,362.89,3,37.0,1088.67,865.02,223.65,20.54
TXN104902,Home & Kitchen,Furniture,West,Monsoon,354.78,353.47,8,82.0,2827.76,2838.24,-10.48,-0.37
TXN104903,Apparel,Winter Wear,South,Summer,163.86,178.94,2,105.0,357.88,327.72,30.16,8.43
TXN104904,Electronics,Smartphones,Central,Spring,2103.95,2295.84,7,52.0,16070.88,14727.65,1343.23,8.36
TXN104905,Grocery,Dairy,North,Summer,420.41,410.03,11,17.0,4510.33,4624.51,-114.18,-2.53
